"Gender","Age","Rating","Count","id"
"All","All Ages",7.7,2911,"/title/tt0077729/"
"Females","<18",9,1,"/title/tt0077729/"
"Females","18-29",7.7,113,"/title/tt0077729/"
"Females","30-44",7.8,172,"/title/tt0077729/"
"Females","45+",7.7,139,"/title/tt0077729/"
"Females","All Ages",7.8,429,"/title/tt0077729/"
"Males","<18",8,1,"/title/tt0077729/"
"Males","18-29",7.8,385,"/title/tt0077729/"
"Males","30-44",7.7,1027,"/title/tt0077729/"
"Males","45+",7.2,533,"/title/tt0077729/"
"Males","All Ages",7.6,1983,"/title/tt0077729/"
"All","<18",NA,NA,"/title/tt0083366/"
"All","18-29",6.3,165,"/title/tt0083366/"
"All","30-44",6.1,994,"/title/tt0083366/"
"All","45+",6,1472,"/title/tt0083366/"
"All","All Ages",6.1,3533,"/title/tt0083366/"
"Females","<18",NA,NA,"/title/tt0083366/"
"Females","18-29",6.5,51,"/title/tt0083366/"
"Females","30-44",6.8,165,"/title/tt0083366/"
"Females","45+",6.6,239,"/title/tt0083366/"
"Females","All Ages",6.7,468,"/title/tt0083366/"
"Males","<18",NA,NA,"/title/tt0083366/"
"Males","18-29",6.2,114,"/title/tt0083366/"
"Males","30-44",6,820,"/title/tt0083366/"
"Males","45+",5.9,1211,"/title/tt0083366/"
"Males","All Ages",6,2198,"/title/tt0083366/"
"All","<18",8.2,4,"/title/tt0084865/"
"All","18-29",7.7,1724,"/title/tt0084865/"
"All","30-44",7.5,5022,"/title/tt0084865/"
"All","45+",7.6,6112,"/title/tt0084865/"
"All","All Ages",7.6,16750,"/title/tt0084865/"
"Females","<18",7.5,2,"/title/tt0084865/"
"Females","18-29",7.8,926,"/title/tt0084865/"
"Females","30-44",7.9,1796,"/title/tt0084865/"
"Females","45+",8,1392,"/title/tt0084865/"
"Females","All Ages",7.9,4248,"/title/tt0084865/"
"Males","<18",9,2,"/title/tt0084865/"
"Males","18-29",7.7,767,"/title/tt0084865/"
"Males","30-44",7.3,3162,"/title/tt0084865/"
"Males","45+",7.5,4642,"/title/tt0084865/"
"Males","All Ages",7.4,8770,"/title/tt0084865/"
"All","<18",7.7,89,"/title/tt0110148/"
"All","18-29",7.7,63082,"/title/tt0110148/"
"All","30-44",7.6,121621,"/title/tt0110148/"
"All","45+",7.2,23699,"/title/tt0110148/"
"All","All Ages",7.6,260743,"/title/tt0110148/"
"Females","<18",7.9,40,"/title/tt0110148/"
"Females","18-29",7.8,24211,"/title/tt0110148/"
"Females","30-44",7.9,28280,"/title/tt0110148/"
"Females","45+",7.5,4876,"/title/tt0110148/"
"Females","All Ages",7.8,59758,"/title/tt0110148/"
"Males","<18",7.6,47,"/title/tt0110148/"
"Males","18-29",7.6,38284,"/title/tt0110148/"
"Males","30-44",7.6,92040,"/title/tt0110148/"
"Males","45+",7.1,18482,"/title/tt0110148/"
"Males","All Ages",7.5,154088,"/title/tt0110148/"
"All","<18",7,3,"/title/tt0111309/"
"All","18-29",7.2,357,"/title/tt0111309/"
"All","30-44",7.1,1463,"/title/tt0111309/"
"All","45+",7.6,1552,"/title/tt0111309/"
"All","All Ages",7.4,4622,"/title/tt0111309/"
"Females","<18",5.5,2,"/title/tt0111309/"
"Females","18-29",7.1,118,"/title/tt0111309/"
"Females","30-44",7.4,322,"/title/tt0111309/"
"Females","45+",7.9,354,"/title/tt0111309/"
"Females","All Ages",7.6,810,"/title/tt0111309/"
"Males","<18",10,1,"/title/tt0111309/"
"Males","18-29",7.2,232,"/title/tt0111309/"
"Males","30-44",7,1122,"/title/tt0111309/"
"Males","45+",7.5,1184,"/title/tt0111309/"
"Males","All Ages",7.3,2592,"/title/tt0111309/"
"All","<18",6.7,5,"/title/tt0114682/"
"All","18-29",7.2,2785,"/title/tt0114682/"
"All","30-44",6.2,10904,"/title/tt0114682/"
"All","45+",6.4,4716,"/title/tt0114682/"
"All","All Ages",6.4,23984,"/title/tt0114682/"
"Females","<18",7,1,"/title/tt0114682/"
"Females","18-29",7.6,1461,"/title/tt0114682/"
"Females","30-44",7.1,3974,"/title/tt0114682/"
"Females","45+",7.2,1449,"/title/tt0114682/"
"Females","All Ages",7.2,7231,"/title/tt0114682/"
"Males","<18",5.5,4,"/title/tt0114682/"
"Males","18-29",6.8,1291,"/title/tt0114682/"
"Males","30-44",5.8,6796,"/title/tt0114682/"
"Males","45+",6.1,3208,"/title/tt0114682/"
"Males","All Ages",6,11688,"/title/tt0114682/"
"All","<18",6.7,3,"/title/tt0119360/"
"All","18-29",6.6,2576,"/title/tt0119360/"
"All","30-44",6.3,16039,"/title/tt0119360/"
"All","45+",6.4,7253,"/title/tt0119360/"
"All","All Ages",6.3,34589,"/title/tt0119360/"
"Females","<18",6,2,"/title/tt0119360/"
"Females","18-29",6.8,922,"/title/tt0119360/"
"Females","30-44",6.6,3639,"/title/tt0119360/"
"Females","45+",6.9,1528,"/title/tt0119360/"
"Females","All Ages",6.7,6282,"/title/tt0119360/"
"Males","<18",8,1,"/title/tt0119360/"
"Males","18-29",6.5,1621,"/title/tt0119360/"
"Males","30-44",6.2,12217,"/title/tt0119360/"
"Males","45+",6.3,5636,"/title/tt0119360/"
"Males","All Ages",6.2,19950,"/title/tt0119360/"
"All","<18",7.6,6,"/title/tt0166175/"
"All","18-29",6.9,2528,"/title/tt0166175/"
"All","30-44",6.8,6381,"/title/tt0166175/"
"All","45+",7.1,2967,"/title/tt0166175/"
"All","All Ages",6.9,15597,"/title/tt0166175/"
"Females","<18",NA,NA,"/title/tt0166175/"
"Females","18-29",7.2,709,"/title/tt0166175/"
"Females","30-44",7.1,1359,"/title/tt0166175/"
"Females","45+",7.3,582,"/title/tt0166175/"
"Females","All Ages",7.2,2727,"/title/tt0166175/"
"Males","<18",7.6,6,"/title/tt0166175/"
"Males","18-29",6.8,1796,"/title/tt0166175/"
"Males","30-44",6.8,4951,"/title/tt0166175/"
"Males","45+",7,2353,"/title/tt0166175/"
"Males","All Ages",6.8,9319,"/title/tt0166175/"
"All","<18",6.9,10,"/title/tt0297884/"
"All","18-29",7.5,5457,"/title/tt0297884/"
"All","30-44",7.3,16679,"/title/tt0297884/"
"All","45+",7.5,8200,"/title/tt0297884/"
"All","All Ages",7.4,39270,"/title/tt0297884/"
"Females","<18",7.5,2,"/title/tt0297884/"
"Females","18-29",7.3,1697,"/title/tt0297884/"
"Females","30-44",7.3,3980,"/title/tt0297884/"
"Females","45+",7.6,1803,"/title/tt0297884/"
"Females","All Ages",7.4,7689,"/title/tt0297884/"
"Males","<18",6.8,8,"/title/tt0297884/"
"Males","18-29",7.7,3688,"/title/tt0297884/"
"Males","30-44",7.4,12493,"/title/tt0297884/"
"Males","45+",7.5,6268,"/title/tt0297884/"
"Males","All Ages",7.4,22926,"/title/tt0297884/"
"All","<18",6.6,8,"/title/tt0367631/"
"All","18-29",5.3,3156,"/title/tt0367631/"
"All","30-44",5.2,5889,"/title/tt0367631/"
"All","45+",5.4,1743,"/title/tt0367631/"
"All","All Ages",5.3,13157,"/title/tt0367631/"
"Females","<18",6.9,6,"/title/tt0367631/"
"Females","18-29",5.8,1967,"/title/tt0367631/"
"Females","30-44",6.2,2068,"/title/tt0367631/"
"Females","45+",6.4,393,"/title/tt0367631/"
"Females","All Ages",6,4546,"/title/tt0367631/"
"Males","<18",6.5,2,"/title/tt0367631/"
"Males","18-29",4.6,1149,"/title/tt0367631/"
"Males","30-44",4.9,3758,"/title/tt0367631/"
"Males","45+",5.2,1327,"/title/tt0367631/"
"Males","All Ages",4.9,6358,"/title/tt0367631/"
"All","<18",8,1264,"/title/tt0926084/"
"All","18-29",7.9,174875,"/title/tt0926084/"
"All","30-44",7.5,108562,"/title/tt0926084/"
"All","45+",7.4,20479,"/title/tt0926084/"
"All","All Ages",7.7,385585,"/title/tt0926084/"
"Females","<18",8.5,358,"/title/tt0926084/"
"Females","18-29",8.3,50178,"/title/tt0926084/"
"Females","30-44",8.1,23840,"/title/tt0926084/"
"Females","45+",8,4240,"/title/tt0926084/"
"Females","All Ages",8.2,83060,"/title/tt0926084/"
"Males","<18",7.9,895,"/title/tt0926084/"
"Males","18-29",7.7,123011,"/title/tt0926084/"
"Males","30-44",7.3,83499,"/title/tt0926084/"
"Males","45+",7.3,15956,"/title/tt0926084/"
"Males","All Ages",7.5,234281,"/title/tt0926084/"
"All","<18",8.6,2080,"/title/tt1201607/"
"All","18-29",8.3,287777,"/title/tt1201607/"
"All","30-44",7.8,161599,"/title/tt1201607/"
"All","45+",7.8,32558,"/title/tt1201607/"
"All","All Ages",8.1,637193,"/title/tt1201607/"
"Females","<18",8.9,553,"/title/tt1201607/"
"Females","18-29",8.7,79349,"/title/tt1201607/"
"Females","30-44",8.3,34783,"/title/tt1201607/"
"Females","45+",8.3,7030,"/title/tt1201607/"
"Females","All Ages",8.5,130051,"/title/tt1201607/"
"Males","<18",8.5,1508,"/title/tt1201607/"
"Males","18-29",8.2,205922,"/title/tt1201607/"
"Males","30-44",7.7,124913,"/title/tt1201607/"
"Males","45+",7.7,25037,"/title/tt1201607/"
"Males","All Ages",8,380471,"/title/tt1201607/"
"All","<18",6.9,292,"/title/tt1564367/"
"All","18-29",6.5,76507,"/title/tt1564367/"
"All","30-44",6.2,67009,"/title/tt1564367/"
"All","45+",6.1,10937,"/title/tt1564367/"
"All","All Ages",6.4,190517,"/title/tt1564367/"
"Females","<18",7.6,136,"/title/tt1564367/"
"Females","18-29",6.7,29427,"/title/tt1564367/"
"Females","30-44",6.4,17665,"/title/tt1564367/"
"Females","45+",6.4,2384,"/title/tt1564367/"
"Females","All Ages",6.6,52476,"/title/tt1564367/"
"Males","<18",6.5,153,"/title/tt1564367/"
"Males","18-29",6.4,46360,"/title/tt1564367/"
"Males","30-44",6.2,48556,"/title/tt1564367/"
"Males","45+",6.1,8389,"/title/tt1564367/"
"Males","All Ages",6.3,108386,"/title/tt1564367/"
"All","<18",7.6,20,"/title/tt3978720/"
"All","18-29",6.8,2004,"/title/tt3978720/"
"All","30-44",6.3,2204,"/title/tt3978720/"
"All","45+",6.8,765,"/title/tt3978720/"
"All","All Ages",6.6,6799,"/title/tt3978720/"
"Females","<18",7.7,8,"/title/tt3978720/"
"Females","18-29",6.9,554,"/title/tt3978720/"
"Females","30-44",6,407,"/title/tt3978720/"
"Females","45+",6.7,66,"/title/tt3978720/"
"Females","All Ages",6.6,1114,"/title/tt3978720/"
"Males","<18",7.5,12,"/title/tt3978720/"
"Males","18-29",6.7,1418,"/title/tt3978720/"
"Males","30-44",6.4,1764,"/title/tt3978720/"
"Males","45+",6.9,691,"/title/tt3978720/"
"Males","All Ages",6.6,4217,"/title/tt3978720/"
"All","<18",3.7,16,"/title/tt4163224/"
"All","18-29",3.8,898,"/title/tt4163224/"
"All","30-44",4,1092,"/title/tt4163224/"
"All","45+",4.4,303,"/title/tt4163224/"
"All","All Ages",4,3044,"/title/tt4163224/"
"Females","<18",4.7,5,"/title/tt4163224/"
"Females","18-29",3.9,276,"/title/tt4163224/"
"Females","30-44",4.2,270,"/title/tt4163224/"
"Females","45+",4.9,54,"/title/tt4163224/"
"Females","All Ages",4.2,652,"/title/tt4163224/"
"Males","<18",3.5,11,"/title/tt4163224/"
"Males","18-29",3.8,610,"/title/tt4163224/"
"Males","30-44",4,805,"/title/tt4163224/"
"Males","45+",4.3,242,"/title/tt4163224/"
"Males","All Ages",4,1752,"/title/tt4163224/"
"All","<18",7.6,463,"/title/tt2660888/"
"All","18-29",7.1,48431,"/title/tt2660888/"
"All","30-44",6.9,69534,"/title/tt2660888/"
"All","45+",7.1,19092,"/title/tt2660888/"
"All","All Ages",7.1,191750,"/title/tt2660888/"
"Females","<18",8.1,83,"/title/tt2660888/"
"Females","18-29",7.4,7490,"/title/tt2660888/"
"Females","30-44",7.3,7755,"/title/tt2660888/"
"Females","45+",7.6,2408,"/title/tt2660888/"
"Females","All Ages",7.4,19694,"/title/tt2660888/"
"Males","<18",7.5,374,"/title/tt2660888/"
"Males","18-29",7.1,40386,"/title/tt2660888/"
"Males","30-44",6.9,60785,"/title/tt2660888/"
"Males","45+",7.1,16370,"/title/tt2660888/"
"Males","All Ages",7,128335,"/title/tt2660888/"
"All","<18",6.9,26,"/title/tt5612742/"
"All","18-29",4.8,622,"/title/tt5612742/"
"All","30-44",4.6,305,"/title/tt5612742/"
"All","45+",4.6,91,"/title/tt5612742/"
"All","All Ages",4.8,1638,"/title/tt5612742/"
"Females","<18",7.3,15,"/title/tt5612742/"
"Females","18-29",4.8,321,"/title/tt5612742/"
"Females","30-44",4.6,85,"/title/tt5612742/"
"Females","45+",4,19,"/title/tt5612742/"
"Females","All Ages",4.8,512,"/title/tt5612742/"
"Males","<18",6.1,11,"/title/tt5612742/"
"Males","18-29",4.7,294,"/title/tt5612742/"
"Males","30-44",4.6,216,"/title/tt5612742/"
"Males","45+",4.7,70,"/title/tt5612742/"
"Males","All Ages",4.7,644,"/title/tt5612742/"
"All","<18",8.2,84,"/title/tt0032976/"
"All","18-29",8.1,21810,"/title/tt0032976/"
"All","30-44",8.1,37993,"/title/tt0032976/"
"All","45+",8.3,18530,"/title/tt0032976/"
"All","All Ages",8.2,102600,"/title/tt0032976/"
"Females","<18",8.8,23,"/title/tt0032976/"
"Females","18-29",8.3,6107,"/title/tt0032976/"
"Females","30-44",8.3,8571,"/title/tt0032976/"
"Females","45+",8.7,4584,"/title/tt0032976/"
"Females","All Ages",8.4,19984,"/title/tt0032976/"
"Males","<18",7.9,59,"/title/tt0032976/"
"Males","18-29",8.1,15518,"/title/tt0032976/"
"Males","30-44",8,29004,"/title/tt0032976/"
"Males","45+",8.2,13696,"/title/tt0032976/"
"Males","All Ages",8.1,59921,"/title/tt0032976/"
"All","<18",8.3,111,"/title/tt0033870/"
"All","18-29",7.9,24214,"/title/tt0033870/"
"All","30-44",8,48548,"/title/tt0033870/"
"All","45+",8.4,26645,"/title/tt0033870/"
"All","All Ages",8.1,130923,"/title/tt0033870/"
"Females","<18",7.8,13,"/title/tt0033870/"
"Females","18-29",7.7,3635,"/title/tt0033870/"
"Females","30-44",7.8,5778,"/title/tt0033870/"
"Females","45+",8.5,3848,"/title/tt0033870/"
"Females","All Ages",8,13722,"/title/tt0033870/"
"Males","<18",8.3,96,"/title/tt0033870/"
"Males","18-29",7.9,20369,"/title/tt0033870/"
"Males","30-44",8,42302,"/title/tt0033870/"
"Males","45+",8.4,22425,"/title/tt0033870/"
"Males","All Ages",8.1,87643,"/title/tt0033870/"
"All","<18",8,1,"/title/tt0037000/"
"All","18-29",5.7,16,"/title/tt0037000/"
"All","30-44",6.2,61,"/title/tt0037000/"
"All","45+",6.3,181,"/title/tt0037000/"
"All","All Ages",6.2,335,"/title/tt0037000/"
"Females","<18",8,1,"/title/tt0037000/"
"Females","18-29",5.9,9,"/title/tt0037000/"
"Females","30-44",6.9,23,"/title/tt0037000/"
"Females","45+",6.9,44,"/title/tt0037000/"
"Females","All Ages",6.8,79,"/title/tt0037000/"
"Males","<18",NA,NA,"/title/tt0037000/"
"Males","18-29",5.4,7,"/title/tt0037000/"
"Males","30-44",6,38,"/title/tt0037000/"
"Males","45+",6.1,133,"/title/tt0037000/"
"Males","All Ages",6.1,180,"/title/tt0037000/"
"All","<18",8.2,119,"/title/tt0040746/"
"All","18-29",8.1,28852,"/title/tt0040746/"
"All","30-44",8,42335,"/title/tt0040746/"
"All","45+",7.9,15397,"/title/tt0040746/"
"All","All Ages",8,107640,"/title/tt0040746/"
"Females","<18",8.1,17,"/title/tt0040746/"
"Females","18-29",8.1,4935,"/title/tt0040746/"
"Females","30-44",8.1,5799,"/title/tt0040746/"
"Females","45+",8.2,2487,"/title/tt0040746/"
"Females","All Ages",8.1,13680,"/title/tt0040746/"
"Males","<18",8.3,100,"/title/tt0040746/"
"Males","18-29",8.1,23661,"/title/tt0040746/"
"Males","30-44",8,36086,"/title/tt0040746/"
"Males","45+",7.8,12706,"/title/tt0040746/"
"Males","All Ages",8,74584,"/title/tt0040746/"
"All","<18",5.2,8,"/title/tt0045826/"
"All","18-29",4.2,1208,"/title/tt0045826/"
"All","30-44",4.2,2914,"/title/tt0045826/"
"All","45+",4.1,1462,"/title/tt0045826/"
"All","All Ages",4.2,7159,"/title/tt0045826/"
"Females","<18",5,1,"/title/tt0045826/"
"Females","18-29",4.9,230,"/title/tt0045826/"
"Females","30-44",4.9,363,"/title/tt0045826/"
"Females","45+",5.1,171,"/title/tt0045826/"
"Females","All Ages",5,776,"/title/tt0045826/"
"Males","<18",4.7,6,"/title/tt0045826/"
"Males","18-29",4,969,"/title/tt0045826/"
"Males","30-44",4.1,2521,"/title/tt0045826/"
"Males","45+",3.9,1268,"/title/tt0045826/"
"Males","All Ages",4,4847,"/title/tt0045826/"
"All","<18",8.2,82,"/title/tt0048545/"
"All","18-29",7.9,18295,"/title/tt0048545/"
"All","30-44",7.7,26016,"/title/tt0048545/"
"All","45+",7.7,11237,"/title/tt0048545/"
"All","All Ages",7.8,71407,"/title/tt0048545/"
"Females","<18",7.9,27,"/title/tt0048545/"
"Females","18-29",7.8,5597,"/title/tt0048545/"
"Females","30-44",7.8,4895,"/title/tt0048545/"
"Females","45+",7.9,1919,"/title/tt0048545/"
"Females","All Ages",7.8,12848,"/title/tt0048545/"
"Males","<18",8.3,55,"/title/tt0048545/"
"Males","18-29",7.9,12525,"/title/tt0048545/"
"Males","30-44",7.7,20850,"/title/tt0048545/"
"Males","45+",7.7,9175,"/title/tt0048545/"
"Males","All Ages",7.7,43817,"/title/tt0048545/"
"All","<18",9.3,5,"/title/tt0054743/"
"All","18-29",8,2257,"/title/tt0054743/"
"All","30-44",7.8,4197,"/title/tt0054743/"
"All","45+",7.8,3181,"/title/tt0054743/"
"All","All Ages",7.8,11960,"/title/tt0054743/"
"Females","<18",8.5,2,"/title/tt0054743/"
"Females","18-29",8,1098,"/title/tt0054743/"
"Females","30-44",8,1411,"/title/tt0054743/"
"Females","45+",7.9,798,"/title/tt0054743/"
"Females","All Ages",8,3406,"/title/tt0054743/"
"Males","<18",9.7,3,"/title/tt0054743/"
"Males","18-29",8,1134,"/title/tt0054743/"
"Males","30-44",7.8,2732,"/title/tt0054743/"
"Males","45+",7.7,2338,"/title/tt0054743/"
"Males","All Ages",7.8,6344,"/title/tt0054743/"
"All","<18",8,1,"/title/tt0055597/"
"All","18-29",7.7,519,"/title/tt0055597/"
"All","30-44",7.7,1231,"/title/tt0055597/"
"All","45+",7.9,1598,"/title/tt0055597/"
"All","All Ages",7.8,4051,"/title/tt0055597/"
"Females","<18",NA,NA,"/title/tt0055597/"
"Females","18-29",7.7,100,"/title/tt0055597/"
"Females","30-44",7.5,179,"/title/tt0055597/"
"Females","45+",8,248,"/title/tt0055597/"
"Females","All Ages",7.8,536,"/title/tt0055597/"
"Males","<18",8,1,"/title/tt0055597/"
"Males","18-29",7.7,414,"/title/tt0055597/"
"Males","30-44",7.7,1041,"/title/tt0055597/"
"Males","45+",7.9,1325,"/title/tt0055597/"
"Males","All Ages",7.8,2828,"/title/tt0055597/"
"All","<18",8,205,"/title/tt0058150/"
"All","18-29",7.8,35033,"/title/tt0058150/"
"All","30-44",7.7,60223,"/title/tt0058150/"
"All","45+",7.8,22231,"/title/tt0058150/"
"All","All Ages",7.7,151124,"/title/tt0058150/"
"Females","<18",7.5,19,"/title/tt0058150/"
"Females","18-29",7.3,3025,"/title/tt0058150/"
"Females","30-44",7.3,4464,"/title/tt0058150/"
"Females","45+",7.6,2146,"/title/tt0058150/"
"Females","All Ages",7.4,10003,"/title/tt0058150/"
"Males","<18",8,184,"/title/tt0058150/"
"Males","18-29",7.8,31715,"/title/tt0058150/"
"Males","30-44",7.7,55145,"/title/tt0058150/"
"Males","45+",7.8,19815,"/title/tt0058150/"
"Males","All Ages",7.8,110827,"/title/tt0058150/"
"All","<18",NA,NA,"/title/tt0063293/"
"All","18-29",7.7,597,"/title/tt0063293/"
"All","30-44",7.3,1375,"/title/tt0063293/"
"All","45+",7,656,"/title/tt0063293/"
"All","All Ages",7.3,3125,"/title/tt0063293/"
"Females","<18",NA,NA,"/title/tt0063293/"
"Females","18-29",7.9,24,"/title/tt0063293/"
"Females","30-44",7,48,"/title/tt0063293/"
"Females","45+",7,29,"/title/tt0063293/"
"Females","All Ages",7.2,104,"/title/tt0063293/"
"Males","<18",NA,NA,"/title/tt0063293/"
"Males","18-29",7.6,570,"/title/tt0063293/"
"Males","30-44",7.3,1312,"/title/tt0063293/"
"Males","45+",7,619,"/title/tt0063293/"
"Males","All Ages",7.3,2551,"/title/tt0063293/"
"All","<18",NA,NA,"/title/tt0063585/"
"All","18-29",6.3,9,"/title/tt0063585/"
"All","30-44",6.8,76,"/title/tt0063585/"
"All","45+",6.2,238,"/title/tt0063585/"
"All","All Ages",6.3,420,"/title/tt0063585/"
"Females","<18",NA,NA,"/title/tt0063585/"
"Females","18-29",NA,NA,"/title/tt0063585/"
"Females","30-44",6.5,8,"/title/tt0063585/"
"Females","45+",6.2,13,"/title/tt0063585/"
"Females","All Ages",6.4,23,"/title/tt0063585/"
"Males","<18",NA,NA,"/title/tt0063585/"
"Males","18-29",6.3,9,"/title/tt0063585/"
"Males","30-44",6.8,66,"/title/tt0063585/"
"Males","45+",6.1,220,"/title/tt0063585/"
"Males","All Ages",6.3,300,"/title/tt0063585/"
"All","<18",8,46,"/title/tt0064665/"
"All","18-29",8,14999,"/title/tt0064665/"
"All","30-44",7.8,33744,"/title/tt0064665/"
"All","45+",8,18005,"/title/tt0064665/"
"All","All Ages",7.9,84868,"/title/tt0064665/"
"Females","<18",8.6,5,"/title/tt0064665/"
"Females","18-29",7.8,2054,"/title/tt0064665/"
"Females","30-44",7.8,3767,"/title/tt0064665/"
"Females","45+",8,2692,"/title/tt0064665/"
"Females","All Ages",7.9,8794,"/title/tt0064665/"
"Males","<18",8,41,"/title/tt0064665/"
"Males","18-29",8,12796,"/title/tt0064665/"
"Males","30-44",7.8,29629,"/title/tt0064665/"
"Males","45+",8,15077,"/title/tt0064665/"
"Males","All Ages",7.9,59057,"/title/tt0064665/"
"All","<18",7.5,2,"/title/tt0064118/"
"All","18-29",7.8,786,"/title/tt0064118/"
"All","30-44",7.6,2320,"/title/tt0064118/"
"All","45+",7.6,1975,"/title/tt0064118/"
"All","All Ages",7.6,6264,"/title/tt0064118/"
"Females","<18",NA,NA,"/title/tt0064118/"
"Females","18-29",8.1,192,"/title/tt0064118/"
"Females","30-44",7.8,332,"/title/tt0064118/"
"Females","45+",7.7,255,"/title/tt0064118/"
"Females","All Ages",7.9,797,"/title/tt0064118/"
"Males","<18",7.5,2,"/title/tt0064118/"
"Males","18-29",7.7,586,"/title/tt0064118/"
"Males","30-44",7.5,1959,"/title/tt0064118/"
"Males","45+",7.5,1699,"/title/tt0064118/"
"Males","All Ages",7.6,4316,"/title/tt0064118/"
"All","<18",7.6,6,"/title/tt0065466/"
"All","18-29",6.6,942,"/title/tt0065466/"
"All","30-44",6.2,3484,"/title/tt0065466/"
"All","45+",5.9,2251,"/title/tt0065466/"
"All","All Ages",6.2,8544,"/title/tt0065466/"
"Females","<18",7,1,"/title/tt0065466/"
"Females","18-29",6.5,179,"/title/tt0065466/"
"Females","30-44",6.4,432,"/title/tt0065466/"
"Females","45+",6.1,227,"/title/tt0065466/"
"Females","All Ages",6.4,859,"/title/tt0065466/"
"Males","<18",7.8,5,"/title/tt0065466/"
"Males","18-29",6.6,755,"/title/tt0065466/"
"Males","30-44",6.2,3011,"/title/tt0065466/"
"Males","45+",5.9,1986,"/title/tt0065466/"
"Males","All Ages",6.1,5879,"/title/tt0065466/"
"All","<18",NA,NA,"/title/tt0066115/"
"All","18-29",3.9,134,"/title/tt0066115/"
"All","30-44",4.3,723,"/title/tt0066115/"
"All","45+",4.4,1050,"/title/tt0066115/"
"All","All Ages",4.3,2439,"/title/tt0066115/"
"Females","<18",NA,NA,"/title/tt0066115/"
"Females","18-29",4,46,"/title/tt0066115/"
"Females","30-44",4.4,100,"/title/tt0066115/"
"Females","45+",4.4,116,"/title/tt0066115/"
"Females","All Ages",4.4,269,"/title/tt0066115/"
"Males","<18",NA,NA,"/title/tt0066115/"
"Males","18-29",3.8,86,"/title/tt0066115/"
"Males","30-44",4.2,609,"/title/tt0066115/"
"Males","45+",4.4,918,"/title/tt0066115/"
"Males","All Ages",4.3,1646,"/title/tt0066115/"
"All","<18",9,3,"/title/tt0066518/"
"All","18-29",6.6,427,"/title/tt0066518/"
"All","30-44",6.5,1697,"/title/tt0066518/"
"All","45+",6.6,1382,"/title/tt0066518/"
"All","All Ages",6.6,4363,"/title/tt0066518/"
